Codigo,Tipo,Nombre,Dir,Ciudad,Prov,CP,Tel
P2188,1.0,NOVATURE HERBAL S.L.,PASEO DEL SALÓN,PALENCIA,PALENCIA,34002,687926003
P2189,1.0,GERIMEDICAL S.L.,VIA EDISON,SANTIAGO DE COMPOSTELA,A CORUÑA,15890,981577030
P2190,1.0,NATURAL WORLD COSMETTEI S.L.,C/   MARINA,BARCELONA,BARCELONA,08013,931438433
P2191,1.0,ALYVIA-STOP S.L.,C/   ALHAMBRA,AGUADULCE (ROQUETAS DEL MAR),ALMERÍA,04720,605008580
P2192,1.0,MONTSERRAT MARTÍNEZ CARRILLO,C/   CARDONES,VALVERDE,SANTA CRUZ DE TENERIFE,,639622258
P2193,1.0,LABORATORIOS ASDERCO S.L.,C/   BALDIRI REIXAC,BARCELONA,BARCELONA,08028,609579744
P2194,1.0,BIOSPORTY,AV.  SADA Y SUS CONTORNOS,SADA,A CORUÑA,,6998324712
P2195,1.0,WEARABLES INTELIGENTES S.L.,C/   RAMON Y CAJAL,VALENCIA,VALENCIA,46110,607975406
P2196,1.0,VANGUARD NUTRITION S.L.,C/   FUERTEVENTURA,ARGANDA DEL REY,MADRID,28500,669396982
P2197,1.0,ROOFA SPAIN S.L.,C/   BIARRITZ,SAN SEBASTIAN DE LOS REYES,MADRID,28708,608232938
P2198,5.0,LANSINOH LABORATORIES,SUITE 11 WEST WING JASON HOUSE KERRY HILL,LEEDS,LEEDS,LS18,690324166
P2199,1.0,NUTRASAN PHARMA,C/   RIO EO,LUGO,LUGO,27003,609320940
P2200,1.0,SCHWABE FARMA IBERICA S.L.U.,AVDA DE LA INDUSTRIA,ALCOBENDAS,MADRID,28108,912919063
P2201,1.0,EUSTAQUIO CANTO CANO S.L.,"POLÍGONO INDUSTRIAL ""EL RUBIAL"" CALLE 4 PARCELA 9",VILLENA,ALICANTE,03400,965802138
P2202,1.0,COTESA TRADE S.L.,PLAZA DE TARIFA,MADRID,MADRID,28025,606079154
P2203,1.0,BIMAIO COSMETICS S.L.,AVDA ANDALUCIA,GRANADA,GRANADA,18210,958405016
P2204,1.0,OZOSANA MEDICAL S.L.,C/   SAN ROQUE,PONTEVEDRA,PONTEVEDRA,36001,683547084
P2205,1.0,PHARMED NEW S.L.,C/   ENEAS,COSTA DEL SILENCIO,SANTA CRUZ DEL TENERIFE,38630,660650844
P2206,1.0,ORLIMAN S.L.U.,C/   AUSIAS MARCH,LA POBLA DE VALLBONA,VALENCIA,46185,673931789
P2207,6.0,VITRY FRERES,RUE DE LA COMMUNAUTE,LE BIGNON,FRANCIA,44140,0033240782795
P2208,1.0,BARENTZ CAMPI Y JOSÉ S.L.,C/   VENEZUELA,BARCELONA,BARCELONA,08019,934769280
P2209,1.0,INICIATIVAS VITEGG S.L.,PASSATGE IRLANDA,BARCELONA,BARCELONA,08030,933155534
P2210,1.0,INDUSTRIA NURACEUTICA AND PHARMA S.L.,C/   FEDERICO CANTERO VILLAMILL,MÓSTOLES,MADRID,28935,918188228
P2211,1.0,STEVIA NATURAL S.L.,C/   COSTA RICA,A CORUÑA,A CORUÑA,15004,698166596
P2212,1.0,JUST PODIUM S.L.,"C/   ESLABÓN, 7-9-11",RIVAS VACIAMADRID,MADRID,28522,916794141
P2213,1.0,LABORATORIOS J.M. NAT XXI S.L.,C/   EMPERADOR,LAREDO,CANTABRIA,39770,946562101
P2214,1.0,LABORATORIOS BEQUISA S.L.,AVD  DE LAS CANTERAS,VALDEMORO,MADRID,28343,918082488
P2215,1.0,BOI THERMAL S.L.,C/   UII DE LLEBRE,CERVELLO,BARCELONA,08758,
P2216,1.0,BOTIQUE ANDALUZ S.L.,AV.  ALFONSO LASO DE LA VEGA,SEVILLA,SEVILLA,41013,608263680
P2217,1.0,BEAUTY DREAMS COSMETIC SERVICES S.L.,C/   PRINCIPE DE VERGARA,MADRID,MADRID,28002,629873708
P2218,1.0,SANTEN PHARMACEUTICAL SPAIN S.L.,C/   ACANTO,MADRID,MADRID,28045,674781789
P2219,1.0,HOLLAND SPAIN PHARMA S.L.,C/   ELS SERRANS,PLAYA POBLA DE FARNALS,VALENCIA,,606422144
P2220,1.0,OZOGYN COSMETICS S.L.,C/   TOMÁS BRETÓN,ZARAGOZA,ZARAGOZA,5005,976358061
P2221,1.0,HEALTHY IMPROVE S.L.,C/   ESTATUTO DE AUTONOMÍA,ECIJA,SEVILLA,41400,670484396
P2222,1.0,EUGENE PERMA S.A.U.,C/   LLUÇA,BARCELONA,BARCELONA,08028,932283000ESTR
P2223,1.0,ROMANA PHARMA 2002 S.L.,C/   ISAAC ALBÉNIZ,MAJADAHONDA,MADRID,28222,664381216
P2224,1.0,INSTRUNET HOSPITAL S.L.U.,"CTRA SABADELL A GRANOLLERS KM. 14,5",LLIÇA DE VALL,BARCELONA,08185,938630030
P2225,1.0,BARBARA JAGER,C/   SAN JOAN DE LA CREU,SAN CUGAT DEL VALLÉS,BARCELONA,08197,610281788
P2226,6.0,BREIZH ALGAE,LIEUDIT LE LINTAN,BREHAM,BRETAÑA (FRANCIA),56580,0296924370
P2227,1.0,CADIEX S.L.,C/   ACUSA,LAS PALMAS DE GRAN CANARIA,LAS PALMAS DE GRAN CANARIA,35010,928305320
P2228,24.0,MONTERO GLOBAL B.V.,HULLENBERGWEG,AMSTERDAM, ,1101B,918228502
P2229,1.0,LADY AROMA S.L.,CAMINO COLATA,MONTAVERNER,VALENCIA,46892,962297090
P2230,1.0,ORIGINAL FARMA S.L.,C/   ROBI,SANTA MARGARIDA I ELS MONJOS,BARCELONA,08730,679961080
P2231,1.0,ALVAREZ GOMEZ PERFUMES S.L.,C/   LA FRAGUA,TRES CANTOS,MADRID,28760,918042828
P2232,1.0,HERBETOM INTERNACIONAL S.L.,C/   ACEBO,LA CARTUJA,ZARAGOZA,50720,976251353
P2233,1.0,COMPLEMENTOS NUTRICEUTICOS S.L.,CARRER ENTENÇA,BARCELONA,BARCELONA,08029,932634565
P2234,1.0,MCLANDA GLOBAL GROUP S.L.,C/   MALAGON,MADRID,MADRID,28043,640705665
P2235,1.0,DIABENIA S.L.,C/   JOSE ANTELA CONDE,VIGO,PONTEVEDRA,36205,986953149
P2236,7.0,CA. DI. GROUP S.R.L.,VIA PIEVE TESINO,ROMA,ROMA,00124,+390650930353
P2237,1.0,IRTOMI 7 S.L.,C/   AYUNTAMIENTO,TORREJONCILLO DEL REY,CUENCA,16161,910519704
P2238,1.0,ALCHEMLIFE,C/   TORDERA,BARCELONA,BARCELONA,08012,677734773
P2239,7.0,ANGELINI BEAUTY S.P.A.,VIA  MELCHIORRE GIOIA,MILAN, ,20124,390371408525
P2240,1.0,GLANZVOLL S.L.,C/   RONDA DE NARCÍS MONTURIOL,PATERNA,VALENCIA,49980,961952992
P2241,1.0,SANIPROJECT S.L.,C/   RETAMAS,VALDEMORILLO,MADRID,28210,916376914
P2242,1.0,PRADY NORMAPIEL,C/   ASTURIAS,CEUTI,MURCIA,30562,
P2243,1.0,SPANISH PHARMA NETWORK G9 S.L.,C/   CADIZ,SANTANDER,CANTABRIA,39002,630535430
P2244,1.0,EVERGREEN LIFE PRODUCTS S.L.U.,C/   LOS PINOS,SAN BARTOLOMÉ DE TIRAJANA,LAS PALMAS,35100,681084714
P2245,1.0,EJOVE LABORATORY S.L.,URBANIZACIÓN VISTA HERMOSA PARCELA H1,LAS PALMAS DE GRAN CANARIA,LAS PALMAS,35010,928426009
P2246,1.0,AUGA MAREIRA S.L.,TRAVESÍA DE RIASON,ISLA DE AROSA,PONTEVEDRA,36626,986527602
P2247,1.0,MIGIMNASIO NUTRICION DEPORTIVA S.L.,AV.  DE CÓRDOBA,MADRID,MADRID,28026,637593119
P2248,1.0,ATRIUM INNOVATIONS ESPAÑA S.L.,C/   VELLUTERS,PATERNA,VALENCIA,46988,963621570
P2249,1.0,LABORATORIOS AELIA S.L.,C/   BENEJAMA,ELCHE,ELCHE,03291,625424549
P2250,1.0,PEDRO MILLÁN RODRÍGUEZ (DISFARMA),CTRA SANT BOI,BARCELONA,BARCELONA,08940,935172530
P2251,1.0,NTC OPHTHALMICS IBERICA S.L.U.,C/   PINAR,MADRID,MADRID,28006,689547342
P2252,1.0,ÁREA SANITARIA LA ESTACIÓN S.L.,AVDA DE LA ESTACIÓN,VENTA DE BAÑOS,PALENCIA,34200,979699740
P2253,1.0,LO.LI PHARMA INTERNATIONAL,C/   ANABEL SEGURA,ALCOBENDAS,MADRID,28108,911846424
P2254,1.0,LABORATORIOS MEILAB S.L.,AVDA ISABEL LA CATÓLICA,VALLADOLID,VALLADOLID,47003,983586046
P2255,1.0,VIELONG S.L.,C/   CARBONER,VALENCIA,VALENCIA,46980,963406033
P2256,1.0,LAMBDA PHYTOHEALTH S.L.,C/   INDUSTRIA,BARCELONA,BARCELONA,08026,686603487
P2257,7.0,FARMIGEA S.P.A.,VIA G.B. OLIVA,PISA,PISA,56121,+3905031211
P2258,1.0,INCOMEDICURA PERSONAL CARE S.L.,C/   CUENCA,CHINCHILLA DE MONTE-ARAGON,ALBACETE,2520,658701360
P2259,1.0,PAEZ COSMETICS,C/   TIESTO,MIAJADAS,CÁCERES,10100,600964340
P2260,1.0,D3FARMA LEVANTE S.L.,AVD. LIBERTAD,PETRER,ALICANTE,03610,865574967
P2261,1.0,SUMMIT PERFORMANCE S.L.,AVD. FRANCISCO VITORIA LAPORTA,MURO DE ALCOY,ALICANTE,03830,966501151
P2262,1.0,NUTRISOLA S.L.,C/   OCEANO RESIDENCIAL GENOVA,MARBELLA,MÁLAGA,29604,678395288
P2263,1.0,BESTDEAL 2014 S.L.,COLONIA SAN LAMBERTO,ZARAGOZA,ZARAGOZA,50011,609393039
P2264,1.0,ALCON HEALTHCARE,GRAN VIA DE LES CORTS CATALANES,BARCELONA,BARCELONA,08013,934977013
P2265,1.0,SIFI IBERICA S.L.,C/   SAN ANTONIO,MORALZARZAL,MADRID,28411,683649195
P2266,1.0,ERGONAT GALENIC S.L.,C/   ANTONIO ALHAMA,ALQUERIAS,MURCIA,30580,634551035
P2267,1.0,MABO-FARMA S.A.,C/   REJAS,COSLADA,MADRID,28821,910376485
P2268,7.0,TAVOLA S.P.A.,VIA  BERNARDINO VERRO,MILAN,ITALIA,20141,+3902844731
P2269,1.0,V&C MONDIAL S.L.,C/   CANDALIX,ELCHE,ALICANTE,03203,965039038
P2270,1.0,NATURAL VITAMINS S.L.U.,C/   MONASTERIO MONTESCLARO,MADRID,MADRID,28049,696302673
P2271,1.0,CARSUH ACUPRODUCTOS Y AFINES S.L.,AVD  DE VIGO,PONTEVEDRA,PONTEVEDRA,36003,886208586
P2272,1.0,PHYTOGEN MEDICAL FOODS S.L.,C/   ALCALÁ,MADRID,MADRID,28009,659902038
P2273,1.0,ANTONIO LÓPEZ GÓMEZ,PLAZA MANUEL REYNA MÉNDEZ,LEBRIJA,SEVILLA,41740,673319021
P2274,1.0,LUXMETIQUE S.L.,AV.  REINA VICTORIA,MADRID,MADRID,28003,608661372
P2275,1.0,TEYDER S.L.,C/   POLÍGONO INDUSTRIAL SANT ANTONI,SANT VICENÇ DELS HORTS,BARCELONA,08620,933819011
P2276,1.0,TWENTY NINE ART,C/   GALICIA,SALVATERRA DE MIÑO,PONTEVEDRA,36450,654413310
P2277,1.0,LABORATORIOS WELTMONT S.L.,C/   PRINCIPE DE VERGARA,MADRID,MADRID,28001,678477902
P2278,1.0,BIOVER NV,C/   DE LA TORRE,LEON,LEON,24002,987276220
P2279,1.0,CELULAR VITAL S.L.U.,C/   CÓRDOBA,FUENTE VAQUEROS,GRANADA,18340,651720836
P2280,1.0,DISPER COSMETICS S.L.,C/   E,CORIA DEL RÍO,SEVILLA,41100,954776141
P2281,1.0,PILAR JIMÉNEZ SÁNCHEZ,C/   RONDA CALERAS,ANDÚJAR,JAEN,23470,676351408
P2282,1.0,OBBARAHOUSE S.L.,MÁS DE LAS MATAS,ZARAGOZA,ZARAGOZA,50014,900877441
P2283,1.0,SKIN DIGITAL VENTURES S.L.,PLAÇA PAU VILA,BARCELONA,BARCELONA,08039,634577703
P2284,1.0,LABORATORIOS ZAMDEH S.L.,C/   MAURICIO LEGENDRE,MADRID,MADRID,28046,626169683
P2285,1.0,PRODUCTOS Y NUTRIENTES PARA BEBES S.L.,C/   CASTILLO DE FUENSALDAÑA,LAS ROZAS DE MADRID,MADRID,28232,915991963
P2287,1.0,SERVICIOS SOLUCIONES MEDICAS FARMACÉUTICAS,PASEO PASCUAL SAORÍN,TORRELODONES,MADRID,28250,639811189
P2288,1.0,LAPHYSAN S.A.U.,C/   ANABEL SEGURA,ALCOBENDAS,MADRID,28108,913515035
P2289,1.0,YPSOMED DIABETES S.L.U.,AV.  MADRID,BARCELONA,BARCELONA,08028,937077003
P2290,1.0,OLYMPUS IBERIA S.A.U.,PLAZA EUROPA,HOSPITALET DE LLOBREGAT,BARCELONA,08908,932006711
P2291,1.0,SIMPLEMENTE ALGO NATURAL S.L.,C/   PINO CENTRAL,SEVILLA,SEVILLA,41016,955223976
P2292,1.0,HUFELAND S.L.,C/   ANDRÉS BERNÁLDEZ,SEVILLA,SEVILLA,41005,954584398
P2293,1.0,CREACION Y DISEÑO BAGATZA,C/   BAGATZA,BARAKALDO,BIZKAIA,48901,650481846
P2294,1.0,IVAN CORNELL PONS,PL   MAJOR,PALS,GIRONA,17256,626430844
P2295,1.0,THE WAND SOLUTIONS S.L.,C/   NOVENA,MADRID,MADRID,28016,609202367
P2296,1.0,INSTITUTO ESPAÑOL NUTRICION PERSONALIZADA,C/   ADA BYRON,GIJÓN,ASTURIAS,33203,
P2297,46.0,IRISH BREEZE UC,DONORE RD.,DROGHEDA (CO. LOUTH),IRELAND,A92VX,+31616762900
P2298,1.0,KATIA SIMONE FIGUEIREDO GOMES,C/   ALMANSA,DOS HERMANAS,SEVILLA,41703,605766150
P2299,1.0,CATALAN ENTREPRENEURSHIP S.L.,C/   LA MURALLA,VILASSAR DE MAR,BARCELONA,08340,636629856
P2300,1.0,NORTEM CHEM S.L.,C/   ALEXANDER HUMBOLDT,EL PUERTO DE SANTA MARÍA,CÁDIZ,11500,856925095
P2301,1.0,CYRANIE IBERICA,PASSEIG DE GRACIA,BARCELONA,BARCELONA,08007,932702874
P2302,1.0,DISTRIFARMA,AVDA ALCALDE CANTOS ROPERO,JEREZ DE LA FRONTERA,CÁDIZ,11408,956741935
P2303,6.0,LABORATOIRES DIETETIQUE ET SANTE,RUE DES QUATRES CHEMINEES,BOULOGNE BILLANCOURT, ,92100,0181893422
P2304,1.0,INSTITUTO ESPAÑOL S.A.,POLIGONO INDUSTRIAL LAS DUEÑAS,HINOJO,HUELVA,21740,959459380
P2305,1.0,IBERIA HEALTH TECHNOLOGY S.L.,C/   TERESA DE CALCUTA,HUMILLADERO,MÁLAGA,29531,951199015
P2306,1.0,PETRA PETRIKOVA PETRIKOVA,C/   LA CORUJA,AÑAZA,SANTA CRUZ DE TENERIFE,38111,622873838
P2307,1.0,ADVENTIA PHARMA S.L.,C/   SAN BERNARDO,LAS PALMAS,LAS PALMAS DE GRAN CANARIA,35002,616457481
P2308,1.0,GALENICUM DERMA S.L.,CARRETERA N-I KM. 36,SAN AGUSTÍN DE GUADALIX,MADRID,28750,932011750
P2309,1.0,PHARMA BIOZYME S.L.,C/   PIRINEUS,GURB,BARCELONA,08503,938869481
P2310,1.0,COMERCIAL ORTRADE IBERIA S.L.,CTRA DE RIBES,AIGUAFREDA,BARCELONA,08591,938442243
P2311,12.0,MIBETEC GMBH,MÜNCHENER STRABE,BREHNA,BREHNA,6796,676375054
P2312,1.0,BIOFRESH COSMETICS S.L.,C/   LA PUJADA,ARGENTONA,BARCELONA,08310,640061409
P2313,1.0,IKONS GALLERY S.L.U.,C/   CONDE DE XIQUENA,MADRID,MADRID,28004,610404104
P2314,1.0,PENSA PHARMA S.A.,C/   JORGE COMIN (MEDICO PEDIATRA),VALENCIA,VALENCIA,46015,914574803
P2315,12.0,P&G HEALTH GERMANY GMBH,SULZBACHER STRASSE,SCHWALBACH AM TAUNUS,SCHWALBACH AM TAUNUS,65824,+34669762037
P2316,1.0,IMPROVING NATURAL HEALTH,C/   SALAMANCA,VALENCIA,VALENCIA,46005,619676566
P2317,42.0,VIKING LAB OY,MASTONTIE,YLÖJÄRVI,PIRKANMAA,33470,+35440221422
P2318,1.0,CCS DENTAL S.L.,RONDA PAU VILA,SABADELL,BARCELONA,08204,931370206
P2319,1.0,PARI PHARMA IBERIA S.L.,C/   MIGUEL YUSTE,MADRID,MADRID,28037,914506500
P2320,1.0,GALFARMA,PLAZA DE SAN ANTONIO,ORENSE,ORENSE,32004,988044855
P2321,1.0,NEW NORDIC IBERIA S.L.U.,C/   BEETHOVEN,BARCELONA,BARCELONA,08021,932389300
P2322,1.0,ALFA HERBAL,C/   DIPUTACIO,VILOBI DEL PENEDES,BARCELONA,08735,938978650
P2323,1.0,JEG´S LIFE STYLE S.L.,C/   CASTELL DE MONTBUI,BIGUES I RIELLS,BARCELONA,08415,938663419
P2324,1.0,CELAVISTA MITO-BIOGENESIS S.L.,AVDA DELS PINS,CORBERA DE LLOBREGAT,BARCELONA,08757,607348002
P2325,6.0,SUPER DIET,RUE  CHRISTOPHE COLOMB,PARIS,PARIS,75008,
P2326,1.0,ALCHEMLIFE IBERIA S.L.,C/   BALMES,BARCELONA,BARCELONA,08006,677734773
P2327,1.0,ARALIA PHARMA S.L.,C/   CUARTEL,NAVACERRADA,MADRID,28491,610485566
P2328,1.0,GABBIANO IBERIA S.L.U.,C/   AIRE,TERRASSA,BARCELONA,08227,937353500
P2329,1.0,HEALTHFARMA EXPORTACION ESPAÑA S.L.,URBANIZACION GUADALMINA,MARBELLA,MALAGA,29670,667396316
P2330,6.0,IHEALTHLABS EUROPE,RUE DE PONTHIEU,PARIS,PARIS,75008,+33144940492
P2331,1.0,PORTOBIANCO EUROPA S.L.,AVDA FRANCIA (ALMACEN MUSICO GINER 12 ALBERIQUE),VALENCIA,VALENCIA,46023,
P2332,1.0,TITANMEDICAL S.L.,C/   ZEUS,JEREZ DE LA FRONTERA,CADIZ,11405,670758491
P2333,1.0,FITOINNOVA S.L.,CTRA. DE MOLLET A SABADELL K.M. 4.3 NAVE 3,SANTA PERPETUA DE MOGODA (VALLES OC,BARCELONA,08130,
P2334,1.0,PRIORAT COSMETICS S.L.,C/   FLUVIA,PORRERA,TARRAGONA,43739,977828368
P2335,1.0,HEALTHY BY DOCTORS S.L.,C/   CHARLES ROBERT DARWIN,PATERNA,VALENCIA,46980,644578872
P2336,1.0,OZOCARE S.L.,RUA  AROUSA,PORRIÑO,PONTEVEDRA,36400,609882280
P2337,1.0,UNIK HEALTH & NUTRITION S.L.,CARRER DEL VALLESPIR,SAN CUGAT DEL VALLES,BARCELONA,08173,610465923
P2338,1.0,AROM S.A.,CTRA. DE MOLINA A FORTUNA,MOLINA DE SEGURA,MURCIA,30500,968643100
P2339,1.0,RUTECALIDAD S.L.,C/   DUQUESA,RUTE,CORDOBA,14960,658532407
P2340,1.0,BARSILEN S.L.,C/   CERVOL,OLIVELLA,BARCELONA,08818,609330404
P2341,1.0,GRUPO FG FOMENTO Y DESARROLLO ANDALUZ S.L.,C/   DIEGO BENITEZ,SANLUCAR DE BARRAMEDA,CADIZ,11540,673707494
P2342,1.0,TM APTEKA S.L.,C/   EL GRECO,EL CAMPELLO,ALICANTE,03560,609588596
P2343,1.0,MUDITA TRADING S.L.,C/   IMPRESORES,BOADILLA DEL MONTE,MADRID,28660,655958993
P2344,1.0,DISOLEMON S.L.,C/   CENTELLES,VALENCIA,VALENCIA,46006,687998982
P2345,1.0,UBIOPHARMA,C/   JUAN DE AUSTRIA,GUADALAJARA,GUADALAJARA,19004,949213953
P2346,1.0,DILUS LABS S.L.,C/   MESTRAL,SANTA EUGENIA DE BERGA,BARCELONA,08507,938851579
P2347,1.0,NONIUS LAB S.L.,C/   LAS CUEVAS,CORDOBA,CORDOBA,14014,622851741
P2348,1.0,DRINK6IBERIA S.L.,C/   GAZTAMBIDE,MADRID,MADRID,28015,609773163
P2349,1.0,COSMOVITAL S.L.,C/   COBRE,MORALEJA DE ENMEDIO,MADRID,28950,946713700
P2350,1.0,KIOKIDS IBERICA S.L.,CTR. BENFERRI KM 1.5,SANTOMERA,MURCIA,30140,
P2351,1.0,OPTIMA FARMA S.L.,C/   CAMINO MOZARABE,CAMAS,SEVILLA,41002,665917278
P2352,1.0,SIS FARMA S.C.C.L.,C/   TORRE BOVERA,SANT ANDREU DE LA BARCA,BARCELONA,08740,
P2353,1.0,DULSA S.L.U.,C/   F,PAMPLONA,NAVARRA,31012,
P2354,1.0,VISUFARMA BV,PASEO DE LA CASTELLANA,MADRID,MADRID,28046,
P3645,1.0,ACTIV MED,"CAMI DEL TRUJOL, 51",CABRILS,BARCELONA,08348,
P4500,1.0,COSM ESE,C    GRAN VÍA RAMÓN Y CAJAL,VALENCIA,VALENCIA,46007,
P4641,1.0,INSDERMED,PLAÇA PARC DE LA GENERALITAT,L'ALCUDIA,VALENCIA,46250,902006358
P5566,12.0,PRUEBAS,.,.,.,.,
P5636,1.0,INSUNE (*),CAMINO DE ORBA,BENETUSSER,VALENCIA,46910,
P5918,1.0,WALLAX FARMA,C/   GARBI,PINEDA DE MAR,BARCELONA,08397,
P7031,1.0,ORION,VELÁZQUEZ,MADRID,MADRID,28002,
P7151,6.0,BIOCODEX,AVENUE GALLIENI,GENTILLY CEDEX,GENTILLY CEDEX,94250,+33141243000
P8000,1.0,MEM*,AV   VIRGEN DE LAS ANGUSTIAS, ,CORDOBA,14005,
P8001,1.0,URGO,LA FLORIDA,HERNANI,GIPUZKOA,20120,
P8002,1.0,ATOS MED,C    ARAGON,BARCELONA,BARCELONA,08011,933239196
P8003,1.0,KEYLAB MEDICAL,C/   MURCIA, ,BARCELONA,08027,
P8004,1.0,BARNA IMPORT MEDICA,Pº DE LA CAMPSA,CORNELLÁ DE LLOBREGAT,BARCELONA,08940,933340508
P8005,1.0,ORTO-LLOPAR,C.   SALAVERT,VALENCIA,VALENCIA,46018,
P8006,1.0,AMD,ERNEST LLUCH,MATARO,BARCELONA,08302,
P8007,1.0,LILLE HC SLU,C    BRUC,BARCELONA,BARCELONA,08010,
P8008,1.0,EXPANSION FARMA,C    DE  LA FABRICA,PUIG REIG,BARCELONA,08672,
P8009,1.0,SYSTAGENIX,C    CAÑADA REAL DE LAS MERINAS,POLÍGONO EMPRESARIAL EISENHOWER MAD,MADRID,28042,900812470
P8010,1.0,TORVAL MED (*),CTRA NAL MANRESA VIC KM 8.4,COLONIA GALOBART NAVARCLES,BARCELONA,08270,
P8011,1.0,BSN MEDICAL,C/   FRUCTUÓS GELABERT,SANT JOAN DESPI,BARCELONA,08970,935210137
P8012,1.0,JOLFAMAR XXI,C/   ANDORRA,SANT BOI DE LLOBREGAT,BARCELONA,08830,931710265
P8013,1.0,ACTINIO & LANTANO,CTRA TORREJON A AJALVIR KM 5.200,AJALVIR,MADRID,28864,
P8014,1.0,INTERNATIONAL ABSORBENT P,AV   FUENCARRAL EDIFICVIO 8 L51,ALCOBENDAS,MADRID,28108,
P8015,1.0,FARMAUCO G C,C    PLAZA,MADRID,MADRID,28043,
P8016,1.0,IZASA HOSPITAL,PLAZA DE EUROPA,HOSPITALET DE LLOBREGAT,BARCELONA,08908,93 401 01 27
P8017,1.0,GÉNEROS DE PUNTO GAVIOTA,,PRADOLUENGO,BURGOS,09260,947 586023
P8018,1.0,"DRYLOCK TECHNOLOGIES, S.L.",, , ,,
P8100,1.0,DERMOBIOPLAST*,PZA  DE LA REFORMA,MANRESA,BARCELONA,08240,
P8108,1.0,ENDICEN*,C    GRAN CANARIA,HUMANES DE MADRID,MADRID,28970,
P8122,1.0,BIMCLINIC(*),C/   MIGUEL HERNANDEZ,HOSPITALET DE LLOBREGAT,BARCELONA,08908,
P8123,1.0,PROANDRE S.L.,C    CONDESTABLE DE PROTUGAL,GRANOLLERS,BARCELONA,08402,938600341
P8124,7.0,CALZIFICIO P,VIA  GERMANIA,CASTEL GOFFREDO,MANTOVA (ITALY),46042,00 39 0376 78841
P8125,1.0,HANDS HIGIENE(*),C    CORREGIDOR DIEGO DE VALDERRABANO,MADRID,MADRID,28030,
P8126,1.0,PILMAIQUEN S.L.*,C    JULES VERNE,BARCELONA,BARCELONA,08006,932122266
P8127,1.0,OFOPAR,C    RODRIGUEZ MARIN,MADRID,MADRID,28016,
P8128,1.0,AMNEAL PHARMA SPAIN,"CTRA. FUENCARRAL-ALCOBENDAS KM 3,800",ALCOBENDAS,MADRID,28108,
P8129,1.0,MARTI TOR ALERGIA,ULL DE LLEBRE,CERVELLÓ,(BARCELONA),08758,
P8136,1.0,MORALES SOLER,AVDA ORTEGA Y GASSET,MÁLAGA,MÁLAGA,29196,
P8414,1.0,SPINREACT,CTRA STA COLOMA,SANT ESTEVE DE BAS,GIRONA,17176,
P8600,1.0,QUIMIPLAS,CTRA DE SANT CUGAT, ,BARCELONA,08035,934170511
P8658,1.0,HAN*,ALFONSO XII, ,MADRID,28014,
P8676,1.0,TKF*,DUQUESA DE ORLEANS 5, ,BARCELONA,08034,
P8717,1.0,SORRIBAS,C/   SANTIAGO RUSIÑOL,POLINYA DEL VALLES,BARCELONA,08213,937132324
P8735,1.0,LAVIGOR 7000,POL  UGALDEGUREN I,DERIO,BIZKAIA,48160,944544200
P8748,1.0,MACOESA,"PASAJE CAUDAL,",POLIGONO INDUSTRIAL EL VISO,MALAGA,29006,952319614
P8774,1.0,YSANA*,C/   MIGUEL CRUSAFONT PAIRO,SANT QUIRZE DEL VALLES,BARCELONA,08192,696124563
P8776,1.0,ZEA MAIS *,C/   ANSAR,MADRID,MADRID,28047,914637537
P8816,1.0,MILVUS,C/   VALLE DEL SILENCIO,LEON,LEON,24009,987236271
P8838,1.0,NATYSAL,C/ MOLINO,MECO,MADRID,28880,
P8839,1.0,LCN 1955,AVINGUDA DIAGONAL,BARCELONA,BARCELONA,08021,934145166
P8890,1.0,VCS-FARMA,C/   DEL PLASTIC,BADALONA,BARCELONA,08915,934970596
P8957,1.0,ADVENTIA HEALTHCARE,C/   SAN BERNARDO,LAS PALMAS,LAS PALMAS DE GRAN CANARIA,35002,
P8999,1.0,PREKULAB A/S,CASTILLO DE FUENSALDAÑA,LAS ROZAS DE MADRID,MADRID,28231,
P9459,1.0,IGPHARMA(*),C    VISITACION,JEREZ DE LA FRONTERA,CADIZ,11403,956147076
P9484,1.0,ESPSILON(*),C/   PLASENCIA,MOSTOLES,MADRID,28935,
P9712,1.0,ROMAL*,AV   6 DE DICIEMBRE,ARAVACA,MADRID,28023,917402081
V0001,1.0,ALPHARMA IBERICA,C    JUSTICIA,VALENCIA,VALENCIA,46004,963509302
V0002,1.0,ANDERSEN,AVDA LA LLANA,RUBI,BARCELONA,08191,932126382
V0003,1.0,BAYER,AVDA BAIX LLOBREGAT,SANT JOAN DESPÍ,BARCELONA,08970,934956843
V0004,1.0,B. BRAUN VETCARE,CTRA DE TERRASA,RUBI,BARCELONA,08191,935902232
V0005,1.0,BOEHRINGER INGELHEIM,C    PRAT DE LA RIBA,SANT CUGAT DEL VALLES,BARCELONA,08174,934045250
V0006,1.0,CALIER,C    BARCELONES,LES FRANQUESES DEL VALLES,BARCELONA,08520,938495133
V0007,1.0,CENAVISA,CAM  PEDRA ESTELA,REUS,TARRAGONA,43205,977757273
V0008,1.0,CEVA SALUD ANIMAL,C    CARABELA LA NIÑA,BARCELONA,BARCELONA,08017,932920660
V0009,1.0,DIVASA-FARMAVIC,CTRA SANT HIPOLIT,GURB-VIC,BARCELONA,08503,938860100
V0010,1.0,ELANCO,AVDA DE LA INDUSTRIA,ALCOBENDAS,MADRID,28108,916635000
